timestamp,subject_id,blink_frequency_per_min,pupil_diameter_mm,gaze_stability_score,drowsiness_index,eye_strain_score,saccadic_deviation_deg,yaw_angle_deg,pitch_angle_deg,blink_duration_ms,inter_blink_interval_ratio,dryness_index
2026-07-16 16:31:08,SUBJ_002,11.6,1.5,0.7337,0.2238,36.7,3.09,-6.47,-7.27,121.8,1.532,0.1488
2026-07-16 16:39:43,SUBJ_002,11.6,1.5,0.7349,0.2246,38.1,3.11,-6.26,-5.83,142.7,1.532,0.1502
2026-07-16 16:46:02,SUBJ_002,11.7,1.5,0.7321,0.2266,38.1,3.38,-4.8,-5.45,123.1,1.532,0.1905
2026-07-16 16:52:21,SUBJ_002,11.7,1.5,0.7356,0.2299,36.9,4.08,-3.97,-4.85,125.3,1.531,0.1563
2026-07-16 17:00:19,SUBJ_002,12.1,1.5,0.7364,0.2341,36.2,3.2,-6.14,-5.97,125.9,1.529,0.1365
2026-07-16 17:02:27,SUBJ_002,11.9,1.5,0.7334,0.2341,36.6,3.22,-7.95,-4.91,136.1,1.53,0.1407
2026-07-16 17:10:35,SUBJ_002,12.7,1.5,0.7302,0.2411,36.1,2.73,-4.48,-5.17,122.7,1.526,0.0855
2026-07-16 17:18:56,SUBJ_002,12.4,1.5,0.7298,0.2429,36.0,2.77,-5.37,-5.24,125.1,1.527,0
2026-07-16 17:23:41,SUBJ_002,12.5,1.5,0.733,0.2449,35.7,3.47,-4.74,-5.54,131.0,1.526,0.024
2026-07-16 17:29:23,SUBJ_002,12.5,1.5,0.7345,0.2411,36.0,3.26,-7.05,-6.3,122.2,1.527,0
2026-07-16 17:34:59,SUBJ_002,12.1,1.5,0.7339,0.235,36.3,3.33,-6.4,-4.02,137.2,1.529,0
2026-07-16 17:38:03,SUBJ_002,11.4,1.5,0.732,0.2506,37.8,3.37,-5.32,-5.16,124.5,1.533,0
2026-07-16 17:47:09,SUBJ_002,11.6,1.5,0.733,0.2592,37.9,3.9,-5.24,-4.53,131.6,1.532,0
2026-07-16 17:55:21,SUBJ_002,11.7,1.5,0.7321,0.2621,37.7,2.79,-6.72,-4.57,119.4,1.531,0
2026-07-16 17:58:41,SUBJ_002,11.6,1.5,0.7264,0.2686,37.7,3.37,-4.8,-5.17,141.3,1.532,0
2026-07-16 18:01:01,SUBJ_002,11.5,1.5,0.7262,0.2843,37.0,3.35,-6.12,-5.42,139.8,1.532,0
2026-07-16 18:07:22,SUBJ_002,11.3,1.5,0.73,0.2902,36.4,2.99,-6.0,-5.93,123.5,1.533,0
2026-07-16 18:14:12,SUBJ_002,10.9,1.5,0.7285,0.3079,36.1,3.33,-5.37,-4.32,131.8,1.536,0
2026-07-16 18:20:04,SUBJ_002,12.0,1.5,0.7284,0.3118,36.1,3.27,-5.47,-5.63,120.9,1.529,0
2026-07-16 18:23:30,SUBJ_002,11.7,1.5,0.7279,0.3088,36.1,3.07,-5.55,-5.58,137.8,1.531,0
2026-07-16 18:30:18,SUBJ_002,11.1,1.5,0.7244,0.3086,35.1,3.43,-5.2,-5.1,126.0,1.535,0
2026-07-16 18:39:11,SUBJ_002,10.9,1.5,0.7272,0.3041,35.6,3.79,-2.49,-5.63,126.0,1.536,0
2026-07-16 18:47:48,SUBJ_002,11.1,1.5,0.7275,0.3087,37.0,3.1,-3.3,-3.54,134.6,1.535,0
2026-07-16 18:55:54,SUBJ_002,11.1,1.5,0.7312,0.3122,37.0,3.64,-3.94,-4.54,137.2,1.535,0
2026-07-16 18:58:50,SUBJ_002,11.4,1.5,0.735,0.3238,36.3,3.29,-5.51,-4.01,118.9,1.533,0
2026-07-16 19:06:53,SUBJ_002,11.6,1.59,0.7345,0.3276,36.9,3.16,-4.32,-4.53,124.4,1.532,0
2026-07-16 19:12:27,SUBJ_002,11.0,1.66,0.7332,0.3296,36.2,3.38,-3.71,-5.63,132.6,1.535,0
2026-07-16 19:21:51,SUBJ_002,11.2,1.73,0.7363,0.3274,35.5,2.96,-3.68,-3.67,127.7,1.534,0
2026-07-16 19:28:59,SUBJ_002,10.9,1.8,0.7334,0.3359,36.0,3.18,-5.04,-5.65,148.9,1.536,0
2026-07-16 19:32:14,SUBJ_002,10.6,1.87,0.7324,0.3331,34.5,2.84,-3.31,-6.2,142.3,1.538,0
2026-07-16 19:41:57,SUBJ_002,10.7,1.93,0.727,0.3425,34.6,3.68,-4.55,-3.72,135.9,1.537,0
2026-07-16 19:50:57,SUBJ_002,10.7,1.94,0.7233,0.3442,34.5,3.29,-5.36,-5.6,141.2,1.537,0
2026-07-16 19:53:30,SUBJ_002,11.3,1.97,0.7244,0.3475,36.1,3.2,-4.34,-3.97,141.3,1.534,0
2026-07-16 19:56:06,SUBJ_002,11.8,2.01,0.7207,0.3506,36.6,3.12,-3.66,-4.97,137.9,1.531,0
2026-07-16 19:59:44,SUBJ_002,11.7,2.03,0.7199,0.3566,36.6,3.35,-3.97,-5.54,132.0,1.531,0
2026-07-16 20:05:40,SUBJ_002,11.2,2.03,0.7159,0.3598,36.2,3.21,-3.9,-4.17,137.2,1.534,0
