timestamp,subject_id,blink_frequency_per_min,pupil_diameter_mm,gaze_stability_score,drowsiness_index,eye_strain_score,saccadic_deviation_deg,yaw_angle_deg,pitch_angle_deg,blink_duration_ms,inter_blink_interval_ratio,dryness_index
2026-07-04 20:21:05,SUBJ_005,9.5,1.95,0.7731,0.5095,19.5,3.39,-7.79,-3.53,124.1,1.539,0
2026-07-04 20:25:14,SUBJ_005,9.7,1.98,0.7701,0.5244,19.8,3.78,-10.36,-4.3,136.2,1.538,0
2026-07-04 20:33:29,SUBJ_005,9.7,2.0,0.7739,0.5209,19.6,3.45,-7.76,-1.48,132.9,1.538,0
2026-07-04 20:38:18,SUBJ_005,9.3,2.02,0.773,0.5261,18.4,3.62,-8.9,-2.46,147.5,1.54,0
2026-07-04 20:42:04,SUBJ_005,9.5,2.01,0.7763,0.5257,19.8,3.56,-11.07,-3.24,134.7,1.539,0
2026-07-04 20:50:25,SUBJ_005,9.6,2.05,0.769,0.5356,19.3,3.7,-10.44,-2.45,150.5,1.539,0
2026-07-04 20:57:18,SUBJ_005,9.5,2.07,0.7668,0.5344,21.4,4.13,-9.2,-3.0,152.2,1.539,0
2026-07-04 21:04:46,SUBJ_005,10.0,2.09,0.7665,0.5434,20.6,3.99,-9.23,-3.37,149.0,1.536,0
2026-07-04 21:08:22,SUBJ_005,9.9,2.09,0.7691,0.5552,21.3,3.57,-11.35,-3.49,142.6,1.537,0
2026-07-04 21:14:04,SUBJ_005,10.1,2.07,0.7725,0.5549,23.0,3.54,-10.01,-4.73,131.3,1.536,0
2026-07-04 21:18:37,SUBJ_005,10.2,2.05,0.7802,0.5565,23.0,3.35,-9.55,-3.13,127.8,1.535,0
2026-07-04 21:24:08,SUBJ_005,10.4,2.09,0.779,0.5694,21.3,3.56,-11.14,-3.96,149.4,1.534,0
2026-07-04 21:27:17,SUBJ_005,10.8,2.08,0.7774,0.5739,21.3,3.3,-11.27,-3.31,133.9,1.531,0
2026-07-04 21:33:21,SUBJ_005,10.2,2.11,0.7809,0.5734,19.8,4.04,-8.78,-1.35,120.8,1.535,0
2026-07-04 21:35:55,SUBJ_005,10.1,2.08,0.7779,0.5701,21.1,3.45,-9.04,-3.31,145.2,1.536,0
2026-07-04 21:42:28,SUBJ_005,9.7,2.02,0.7766,0.5677,20.0,3.92,-9.96,-3.71,135.4,1.538,0
2026-07-04 21:48:38,SUBJ_005,9.8,2.0,0.7743,0.5688,21.0,3.81,-8.44,-3.99,138.4,1.537,0
2026-07-04 21:54:28,SUBJ_005,9.8,1.99,0.7839,0.5622,20.5,3.63,-9.34,-3.25,129.1,1.538,0
2026-07-04 21:57:24,SUBJ_005,9.6,2.0,0.7794,0.5667,21.1,3.82,-9.01,-3.14,149.2,1.539,0
2026-07-04 22:02:54,SUBJ_005,9.3,2.02,0.7775,0.5727,20.3,3.43,-9.01,-2.92,139.5,1.541,0
2026-07-04 22:06:10,SUBJ_005,9.1,2.02,0.7743,0.5885,20.1,3.48,-8.96,-2.13,143.0,1.542,0
2026-07-04 22:14:09,SUBJ_005,9.1,2.05,0.7777,0.5954,20.7,3.46,-7.85,-3.12,130.7,1.542,0
2026-07-04 22:16:12,SUBJ_005,9.4,2.03,0.7799,0.6136,20.3,3.61,-8.81,-3.9,135.9,1.54,0
2026-07-04 22:20:07,SUBJ_005,9.9,2.04,0.7783,0.6128,20.4,3.52,-9.84,-4.12,136.9,1.536,0
2026-07-04 22:26:34,SUBJ_005,9.8,2.01,0.7774,0.6101,21.4,3.69,-9.32,-2.98,139.1,1.537,0
2026-07-04 22:35:13,SUBJ_005,9.8,2.02,0.7782,0.6143,21.0,3.47,-8.73,-2.31,136.7,1.537,0
2026-07-04 22:43:32,SUBJ_005,9.9,2.01,0.7801,0.6095,19.4,3.81,-9.09,-3.62,140.3,1.537,0
2026-07-04 22:47:04,SUBJ_005,9.6,2.03,0.7772,0.609,18.3,3.52,-5.75,-3.34,125.7,1.539,0
2026-07-04 22:51:42,SUBJ_005,9.7,2.05,0.7745,0.6182,18.7,3.22,-8.82,-3.54,138.5,1.538,0
2026-07-04 23:01:30,SUBJ_005,10.7,2.11,0.7822,0.6362,18.6,3.48,-9.89,-1.0,137.1,1.532,0
2026-07-04 23:06:43,SUBJ_005,11.2,2.15,0.7916,0.645,19.7,3.68,-10.77,-2.23,140.6,1.529,0
2026-07-04 23:13:31,SUBJ_005,12.1,2.24,0.7964,0.6526,20.4,3.93,-8.1,-1.71,145.3,1.523,0
2026-07-04 23:23:01,SUBJ_005,12.7,2.31,0.8002,0.6549,20.2,3.4,-7.84,-2.59,135.0,1.519,0
2026-07-04 23:29:14,SUBJ_005,12.8,2.35,0.8101,0.6496,18.5,3.42,-8.7,-3.47,130.4,1.518,0
2026-07-04 23:31:17,SUBJ_005,13.9,2.43,0.8109,0.6429,17.5,3.39,-8.17,-2.83,153.0,1.511,0
2026-07-04 23:33:55,SUBJ_005,13.6,2.47,0.8107,0.6443,20.2,3.64,-9.67,-3.42,148.5,1.513,0
2026-07-04 23:41:16,SUBJ_005,13.9,2.49,0.8182,0.6379,18.3,3.93,-9.3,-2.49,144.4,1.511,0
2026-07-04 23:46:39,SUBJ_005,14.6,2.51,0.8212,0.63,20.0,3.28,-9.24,-1.68,145.3,1.507,0
2026-07-04 23:51:45,SUBJ_005,14.4,2.46,0.822,0.6319,18.9,3.64,-9.43,-2.76,139.0,1.508,0
2026-07-04 23:58:36,SUBJ_005,14.1,2.48,0.8256,0.6328,19.4,3.16,-9.72,-2.02,144.7,1.51,0
2026-07-05 00:03:03,SUBJ_005,14.0,2.48,0.827,0.5837,20.1,3.81,-8.89,-2.23,133.6,1.511,0
2026-07-05 00:10:45,SUBJ_005,14.2,2.54,0.8316,0.5319,17.9,3.58,-9.38,-3.36,147.5,1.509,0
2026-07-05 00:19:24,SUBJ_005,14.1,2.52,0.8364,0.4926,17.0,2.96,-8.69,-2.98,146.9,1.51,0
2026-07-05 00:27:21,SUBJ_005,13.7,2.51,0.8378,0.4615,16.1,2.72,-7.99,-2.04,138.1,1.513,0
2026-07-05 00:34:10,SUBJ_005,13.4,2.48,0.8441,0.4393,17.1,3.26,-8.35,-1.76,125.7,1.514,0
2026-07-05 00:39:47,SUBJ_005,13.5,2.52,0.8507,0.4099,17.7,3.81,-8.82,-3.12,136.7,1.514,0
2026-07-05 00:46:28,SUBJ_005,13.4,2.49,0.8567,0.3837,17.1,3.2,-7.44,-1.22,123.0,1.514,0
2026-07-05 00:50:05,SUBJ_005,13.0,2.48,0.8585,0.3757,17.3,2.95,-10.33,-3.41,153.0,1.517,0
2026-07-05 00:59:52,SUBJ_005,13.3,2.5,0.8603,0.3525,18.9,2.72,-7.42,-2.8,137.1,1.515,0
2026-07-05 01:02:44,SUBJ_005,13.4,2.5,0.8613,0.343,19.4,3.15,-7.26,-1.94,137.4,1.514,0
2026-07-05 01:10:09,SUBJ_005,13.3,2.46,0.8626,0.3431,19.7,3.11,-10.39,-2.47,125.7,1.515,0
2026-07-05 01:13:41,SUBJ_005,13.5,2.51,0.8653,0.3365,19.7,2.96,-8.79,-3.39,137.8,1.514,0
2026-07-05 01:17:13,SUBJ_005,13.3,2.53,0.8693,0.3275,19.6,2.99,-10.45,-3.64,134.0,1.515,0
2026-07-05 01:26:57,SUBJ_005,13.4,2.5,0.8685,0.3144,19.5,3.35,-9.98,-3.98,129.8,1.515,0
2026-07-05 01:29:47,SUBJ_005,14.1,2.51,0.8692,0.3109,18.7,3.47,-8.12,-2.64,123.3,1.51,0
2026-07-05 01:37:15,SUBJ_005,13.7,2.52,0.8689,0.2996,18.6,2.93,-8.76,-4.11,135.4,1.513,0
2026-07-05 01:43:44,SUBJ_005,13.9,2.52,0.8711,0.286,19.5,2.48,-9.1,-2.89,114.1,1.511,0
2026-07-05 01:53:06,SUBJ_005,14.4,2.51,0.8752,0.2868,19.0,2.67,-8.22,-2.79,144.3,1.508,0
2026-07-05 02:00:17,SUBJ_005,14.3,2.51,0.8743,0.2929,19.2,3.09,-8.66,-1.36,119.4,1.509,0
2026-07-05 02:03:46,SUBJ_005,14.7,2.52,0.8745,0.2862,21.7,3.32,-9.16,-2.62,135.5,1.506,0
2026-07-05 02:12:19,SUBJ_005,14.4,2.54,0.8779,0.2875,22.2,3.0,-10.46,-2.77,128.4,1.508,0
2026-07-05 02:19:10,SUBJ_005,14.6,2.56,0.8726,0.2845,21.6,2.96,-8.35,-2.31,129.9,1.507,0
2026-07-05 02:26:38,SUBJ_005,14.1,2.56,0.8748,0.2816,20.6,3.38,-7.75,-1.63,138.6,1.51,0
2026-07-05 02:34:49,SUBJ_005,14.4,2.57,0.8595,0.2864,19.3,3.91,-8.89,-3.23,135.1,1.508,0
2026-07-05 02:40:39,SUBJ_005,14.7,2.53,0.8569,0.2954,19.1,2.83,-8.56,-1.91,139.0,1.506,0
2026-07-05 02:50:22,SUBJ_005,14.4,2.55,0.8608,0.2903,19.0,2.5,-9.95,-1.11,132.0,1.508,0
2026-07-05 02:55:39,SUBJ_005,14.3,2.53,0.8581,0.2884,18.2,3.34,-9.95,-4.32,134.4,1.509,0
2026-07-05 03:01:43,SUBJ_005,14.4,2.53,0.8621,0.2984,17.5,3.1,-8.37,-3.42,130.0,1.508,0
2026-07-05 03:04:10,SUBJ_005,14.5,2.54,0.8654,0.2924,17.1,3.29,-9.39,-2.85,139.4,1.507,0
2026-07-05 03:11:54,SUBJ_005,14.4,2.51,0.8647,0.2877,16.9,3.4,-8.69,-1.86,127.8,1.508,0
2026-07-05 03:15:29,SUBJ_005,14.5,2.52,0.8623,0.283,17.5,3.51,-10.74,-0.36,133.3,1.507,0
2026-07-05 03:18:47,SUBJ_005,14.5,2.54,0.861,0.2839,17.3,2.79,-9.72,-1.29,126.5,1.507,0
2026-07-05 03:21:47,SUBJ_005,14.0,2.51,0.8634,0.2749,15.5,3.37,-10.41,-2.02,131.8,1.51,0
2026-07-05 03:26:00,SUBJ_005,14.2,2.53,0.8583,0.2836,15.9,2.73,-9.14,-2.85,123.9,1.509,0
2026-07-05 03:34:25,SUBJ_005,14.2,2.5,0.8617,0.2787,15.4,3.17,-9.26,-2.76,147.0,1.509,0
2026-07-05 03:43:19,SUBJ_005,14.2,2.47,0.8654,0.2838,16.4,3.18,-8.5,-1.85,131.9,1.509,0
2026-07-05 03:46:59,SUBJ_005,14.6,2.47,0.8668,0.2952,14.8,3.28,-11.67,-2.86,121.5,1.507,0
2026-07-05 03:52:57,SUBJ_005,14.8,2.47,0.8715,0.2786,14.8,2.29,-10.28,-2.41,136.1,1.506,0
2026-07-05 03:56:31,SUBJ_005,14.1,2.46,0.8713,0.2805,16.8,3.12,-8.1,-2.84,126.6,1.51,0
2026-07-05 03:59:05,SUBJ_005,13.8,2.44,0.8751,0.2743,17.6,3.36,-10.61,-3.96,128.0,1.512,0
2026-07-05 04:03:48,SUBJ_005,14.2,2.43,0.8696,0.2748,17.8,3.42,-9.66,-2.85,120.3,1.509,0
2026-07-05 04:11:06,SUBJ_005,14.0,2.47,0.8629,0.2702,15.9,2.9,-10.2,-2.68,123.4,1.51,0
2026-07-05 04:15:16,SUBJ_005,14.0,2.48,0.8605,0.2751,15.7,3.17,-10.54,-1.36,126.1,1.51,0
2026-07-05 04:17:27,SUBJ_005,14.0,2.52,0.8563,0.2718,16.6,2.59,-10.93,-3.4,154.6,1.511,0
2026-07-05 04:25:51,SUBJ_005,14.0,2.53,0.8534,0.27,15.9,3.4,-9.31,-2.91,129.3,1.511,0
2026-07-05 04:30:34,SUBJ_005,14.1,2.57,0.8562,0.2739,15.5,3.22,-10.52,-2.72,110.3,1.51,0
2026-07-05 04:34:03,SUBJ_005,14.3,2.56,0.8518,0.2758,15.8,2.72,-9.65,-2.85,138.2,1.509,0
2026-07-05 04:36:47,SUBJ_005,14.5,2.54,0.8546,0.2714,17.0,3.42,-10.01,-2.2,127.8,1.507,0
2026-07-05 04:44:23,SUBJ_005,14.2,2.52,0.8567,0.2728,16.4,3.48,-11.15,-2.13,126.5,1.509,0
2026-07-05 04:50:57,SUBJ_005,14.4,2.52,0.852,0.277,17.7,3.3,-11.4,-2.13,123.9,1.508,0
2026-07-05 04:55:59,SUBJ_005,13.8,2.48,0.8574,0.2842,16.3,2.96,-9.6,-3.38,129.4,1.512,0
2026-07-05 04:59:57,SUBJ_005,13.7,2.49,0.8562,0.2791,16.5,2.98,-11.21,-2.13,132.3,1.513,0
2026-07-05 05:06:22,SUBJ_005,13.8,2.46,0.8622,0.2724,17.4,3.21,-9.79,-2.99,129.9,1.512,0
2026-07-05 05:16:20,SUBJ_005,14.3,2.45,0.8627,0.2839,17.7,3.29,-10.67,-2.06,136.5,1.508,0
2026-07-05 05:25:03,SUBJ_005,13.9,2.44,0.8609,0.2811,15.4,3.19,-10.62,-2.05,135.1,1.511,0
2026-07-05 05:33:22,SUBJ_005,14.7,2.43,0.864,0.2844,14.0,3.74,-11.28,-1.31,134.3,1.506,0
2026-07-05 05:43:03,SUBJ_005,14.6,2.49,0.8611,0.2836,15.0,3.16,-10.55,-3.71,141.6,1.507,0
2026-07-05 05:51:40,SUBJ_005,14.5,2.49,0.8572,0.2888,15.2,3.51,-11.35,-0.98,141.8,1.508,0
2026-07-05 05:56:35,SUBJ_005,14.4,2.47,0.8537,0.2925,15.5,2.96,-9.76,-2.13,132.6,1.508,0
2026-07-05 06:03:01,SUBJ_005,13.9,2.41,0.8572,0.2928,15.9,3.24,-12.12,-3.86,133.1,1.511,0
2026-07-05 06:11:27,SUBJ_005,13.8,2.36,0.8525,0.2973,15.5,3.51,-10.22,-3.08,142.5,1.512,0
2026-07-05 06:17:45,SUBJ_005,13.5,2.26,0.8539,0.2946,17.0,2.72,-11.31,-1.56,133.3,1.514,0
2026-07-05 06:25:04,SUBJ_005,13.5,2.19,0.8544,0.2951,18.5,3.66,-10.78,-2.46,127.8,1.514,0
2026-07-05 06:32:22,SUBJ_005,14.0,2.15,0.8543,0.3079,18.4,3.08,-10.1,-3.65,127.9,1.511,0
2026-07-05 06:35:05,SUBJ_005,14.4,2.09,0.853,0.3032,18.2,3.44,-10.59,-2.46,130.3,1.508,0
2026-07-05 06:42:26,SUBJ_005,14.0,2.06,0.8478,0.2987,18.1,3.25,-11.23,-3.35,110.7,1.511,0
2026-07-05 06:51:28,SUBJ_005,14.1,2.02,0.8413,0.2985,18.4,3.5,-12.49,-3.62,134.1,1.51,0
2026-07-05 07:00:11,SUBJ_005,13.2,1.9,0.8438,0.3017,18.2,2.68,-9.87,-1.4,138.4,1.516,0
2026-07-05 07:03:58,SUBJ_005,12.4,1.82,0.8454,0.3097,18.8,3.12,-8.93,-2.26,130.1,1.521,0
2026-07-05 07:10:59,SUBJ_005,11.7,1.73,0.8489,0.3182,18.2,2.99,-14.52,-3.29,127.5,1.525,0
2026-07-05 07:13:44,SUBJ_005,11.6,1.66,0.8474,0.3135,17.5,3.34,-11.53,-2.22,126.6,1.526,0
2026-07-05 07:18:25,SUBJ_005,11.4,1.61,0.8468,0.3186,18.2,3.16,-12.33,-3.55,128.6,1.527,0.012
2026-07-05 07:22:52,SUBJ_005,11.2,1.59,0.8431,0.3087,18.4,3.55,-10.47,-3.53,126.8,1.528,0
2026-07-05 07:28:43,SUBJ_005,11.0,1.54,0.8436,0.3046,17.9,3.51,-11.02,-3.89,122.9,1.53,0
2026-07-05 07:31:12,SUBJ_005,11.5,1.5,0.8454,0.3027,19.0,3.73,-12.47,-3.04,119.8,1.526,0
2026-07-05 07:33:31,SUBJ_005,11.2,1.5,0.8405,0.293,19.6,2.94,-12.13,-2.96,132.4,1.528,0.0432
2026-07-05 07:40:44,SUBJ_005,10.9,1.5,0.8366,0.3051,19.3,3.63,-9.38,-2.56,127.7,1.531,0.0264
2026-07-05 07:48:57,SUBJ_005,10.7,1.5,0.8343,0.3071,19.2,3.12,-10.91,-2.58,148.3,1.532,0.0432
2026-07-05 07:56:16,SUBJ_005,10.0,1.5,0.8356,0.2947,20.5,3.0,-11.75,-3.33,133.1,1.536,0.0496
2026-07-05 08:05:03,SUBJ_005,10.0,1.5,0.8314,0.2979,20.2,3.85,-11.82,-2.99,139.4,1.536,0.0648
2026-07-05 08:10:40,SUBJ_005,9.6,1.5,0.8341,0.2909,19.4,4.01,-11.55,-3.39,130.2,1.538,0.0184
2026-07-05 08:17:44,SUBJ_005,10.3,1.5,0.8343,0.2908,17.8,3.6,-13.34,-2.55,133.0,1.534,0.0504
2026-07-05 08:26:56,SUBJ_005,10.4,1.5,0.8299,0.2949,16.9,3.38,-12.36,-2.93,126.1,1.534,0.0712
2026-07-05 08:35:24,SUBJ_005,10.5,1.5,0.8291,0.2974,17.1,3.74,-11.41,-2.19,122.1,1.533,0.0616
2026-07-05 08:44:50,SUBJ_005,9.8,1.5,0.826,0.3096,18.5,3.62,-11.96,-2.3,123.5,1.537,0.0931
2026-07-05 08:49:14,SUBJ_005,10.3,1.5,0.8259,0.3054,20.3,3.88,-13.57,-2.39,127.0,1.534,0.258
2026-07-05 08:54:48,SUBJ_005,10.3,1.5,0.827,0.3222,21.0,3.3,-13.53,-2.84,141.1,1.534,0.2918
2026-07-05 09:04:13,SUBJ_005,10.0,1.5,0.8273,0.3199,21.3,3.66,-12.28,-2.65,122.1,1.536,0.3732
2026-07-05 09:11:13,SUBJ_005,9.9,1.5,0.8268,0.323,22.0,3.24,-12.13,-2.97,133.3,1.537,0.3867
2026-07-05 09:17:15,SUBJ_005,9.7,1.5,0.8252,0.3176,20.8,3.25,-10.9,-2.96,133.4,1.538,0.4415
2026-07-05 09:20:04,SUBJ_005,10.0,1.5,0.8211,0.318,20.0,3.45,-12.0,-1.95,123.5,1.536,0.5232
2026-07-05 09:26:59,SUBJ_005,10.0,1.5,0.8248,0.3196,20.4,3.57,-12.61,-4.28,131.4,1.536,0.4608
2026-07-05 09:29:29,SUBJ_005,10.6,1.5,0.8156,0.3261,20.7,4.11,-12.25,-4.41,131.2,1.532,0.6154
2026-07-05 09:37:16,SUBJ_005,10.7,1.5,0.813,0.3339,19.0,3.71,-12.28,-3.26,138.1,1.532,0.6483
2026-07-05 09:46:56,SUBJ_005,10.8,1.5,0.8122,0.3246,18.8,2.95,-12.59,-3.62,126.1,1.531,0.6797
2026-07-05 09:52:50,SUBJ_005,10.4,1.5,0.8124,0.3293,19.9,3.66,-13.0,-2.17,134.2,1.533,0.6954
2026-07-05 10:01:07,SUBJ_005,10.4,1.5,0.8086,0.3279,20.7,3.9,-12.12,-3.15,138.1,1.534,0.7968
2026-07-05 10:03:24,SUBJ_005,10.5,1.5,0.8041,0.3407,22.4,3.62,-13.88,-2.71,132.6,1.533,0.821
2026-07-05 10:11:05,SUBJ_005,10.8,1.5,0.7979,0.3393,21.8,3.67,-13.68,-5.58,115.5,1.531,0.7719
2026-07-05 10:14:43,SUBJ_005,10.9,1.5,0.7947,0.3444,21.1,4.13,-13.79,-3.23,138.3,1.531,0.8954
2026-07-05 10:21:04,SUBJ_005,10.5,1.5,0.8007,0.3427,22.8,3.88,-14.21,-4.14,127.7,1.533,0.8237
2026-07-05 10:23:43,SUBJ_005,10.4,1.5,0.803,0.3423,22.4,3.72,-13.55,-3.3,140.6,1.533,0.9044
2026-07-05 10:31:34,SUBJ_005,10.2,1.5,0.8017,0.3332,22.7,3.58,-14.14,-3.95,135.2,1.535,0.906
2026-07-05 10:35:41,SUBJ_005,10.4,1.5,0.8018,0.3238,22.5,3.91,-14.83,-3.71,130.0,1.533,0.8772
2026-07-05 10:43:38,SUBJ_005,10.0,1.5,0.7971,0.325,23.7,3.86,-14.29,-2.48,123.9,1.536,0.8073
2026-07-05 10:46:59,SUBJ_005,9.5,1.5,0.7965,0.3293,22.2,3.67,-13.46,-4.39,143.6,1.54,0.8616
2026-07-05 10:55:21,SUBJ_005,10.2,1.5,0.7981,0.3256,21.9,3.61,-13.29,-5.19,122.0,1.535,0.8487
2026-07-05 11:02:34,SUBJ_005,10.2,1.5,0.7938,0.3391,21.2,3.64,-12.05,-3.7,143.4,1.535,0.8956
2026-07-05 11:04:36,SUBJ_005,10.1,1.5,0.7933,0.3389,22.1,3.67,-14.29,-3.16,126.7,1.536,0.878
2026-07-05 11:07:14,SUBJ_005,10.1,1.5,0.7897,0.3385,23.8,3.57,-13.71,-3.24,138.2,1.535,0.9236
2026-07-05 11:16:02,SUBJ_005,9.8,1.5,0.7888,0.3448,24.2,3.56,-13.58,-5.41,113.3,1.537,0.9084
2026-07-05 11:23:47,SUBJ_005,9.6,1.5,0.7872,0.3493,23.2,3.5,-14.83,-4.7,129.7,1.539,0.8876
2026-07-05 11:27:05,SUBJ_005,10.4,1.5,0.7853,0.3482,21.2,3.46,-13.02,-4.15,126.7,1.533,0.8616
2026-07-05 11:31:07,SUBJ_005,10.6,1.5,0.7842,0.3594,20.9,3.85,-14.19,-3.42,140.9,1.532,0.9204
2026-07-05 11:36:05,SUBJ_005,10.6,1.5,0.783,0.3641,20.6,3.93,-16.07,-4.59,127.6,1.532,0.8892
2026-07-05 11:39:28,SUBJ_005,10.0,1.5,0.7815,0.357,20.8,4.41,-12.57,-5.05,129.8,1.536,0.9084
2026-07-05 11:45:20,SUBJ_005,10.0,1.5,0.785,0.3653,20.6,3.44,-14.44,-2.79,133.1,1.536,0.9356
2026-07-05 11:52:26,SUBJ_005,10.2,1.5,0.7901,0.3607,21.8,3.51,-13.88,-5.3,136.4,1.535,0.9124
2026-07-05 11:57:10,SUBJ_005,10.6,1.5,0.7872,0.3566,20.6,3.86,-13.63,-4.97,126.5,1.532,0.8886
2026-07-05 12:06:53,SUBJ_005,10.4,1.5,0.7857,0.3467,19.9,3.41,-14.13,-3.78,134.3,1.534,0.906
2026-07-05 12:12:25,SUBJ_005,10.2,1.5,0.7848,0.3443,20.6,3.65,-13.91,-4.05,138.8,1.535,0.9012
2026-07-05 12:17:38,SUBJ_005,10.3,1.5,0.7871,0.3498,22.6,3.79,-14.1,-4.48,129.3,1.534,0.91
2026-07-05 12:24:19,SUBJ_005,10.6,1.5,0.7937,0.3428,20.8,3.54,-13.59,-4.41,130.1,1.532,0.8604
2026-07-05 12:31:52,SUBJ_005,10.8,1.5,0.7936,0.3421,22.6,3.69,-13.03,-5.81,127.6,1.531,0.9166
2026-07-05 12:35:35,SUBJ_005,10.6,1.5,0.7911,0.3505,22.7,3.93,-14.78,-2.77,132.1,1.533,0.8972
2026-07-05 12:45:17,SUBJ_005,11.0,1.5,0.7862,0.3534,21.5,3.79,-12.75,-4.72,138.8,1.529,0.8697
