timestamp,subject_id,blink_frequency_per_min,pupil_diameter_mm,gaze_stability_score,drowsiness_index,eye_strain_score,saccadic_deviation_deg,yaw_angle_deg,pitch_angle_deg,blink_duration_ms,inter_blink_interval_ratio,dryness_index
2026-07-16 17:25:46,SUBJ_002,15.8,1.57,0.7509,0.3272,22.6,2.29,-0.05,-3.73,153.3,1.525,0.5763
2026-07-16 17:30:18,SUBJ_002,16.2,1.56,0.7525,0.3367,23.3,2.25,-1.55,-3.02,144.9,1.523,0.5541
2026-07-16 17:35:15,SUBJ_002,16.2,1.56,0.7521,0.3399,23.6,2.79,1.82,-2.5,128.8,1.523,0.4878
2026-07-16 17:41:37,SUBJ_002,16.1,1.57,0.7446,0.343,24.5,2.19,0.29,-4.38,135.4,1.523,0.4413
2026-07-16 17:47:31,SUBJ_002,16.2,1.58,0.75,0.3373,23.6,1.97,1.46,-3.09,135.8,1.523,0.4011
2026-07-16 17:52:21,SUBJ_002,15.7,1.62,0.752,0.3295,25.3,1.63,2.65,-4.22,126.6,1.525,0.3969
2026-07-16 17:58:12,SUBJ_002,15.2,1.59,0.746,0.3246,24.3,2.73,0.16,-3.74,124.4,1.528,0.2955
2026-07-16 18:00:50,SUBJ_002,15.4,1.64,0.7438,0.3478,23.9,1.99,2.04,-2.88,134.3,1.527,0.2946
2026-07-16 18:05:09,SUBJ_002,15.3,1.7,0.7393,0.3533,24.2,2.75,-1.31,-4.68,122.2,1.527,0.2904
2026-07-16 18:07:48,SUBJ_002,15.4,1.74,0.7444,0.356,24.1,2.13,2.44,-2.29,125.2,1.527,0.2781
2026-07-16 18:11:54,SUBJ_002,15.4,1.75,0.7389,0.3597,23.8,2.22,1.17,-2.97,130.0,1.527,0.2271
2026-07-16 18:17:25,SUBJ_002,15.6,1.77,0.7376,0.3618,22.6,1.9,1.36,-2.57,137.0,1.526,0.1134
2026-07-16 18:22:27,SUBJ_002,15.9,1.78,0.7391,0.3634,23.1,2.62,-2.24,-3.94,131.1,1.524,0.0729
2026-07-16 18:32:06,SUBJ_002,15.6,1.76,0.7405,0.3699,22.8,2.42,1.06,-3.44,143.7,1.526,0.0783
2026-07-16 18:36:48,SUBJ_002,15.6,1.76,0.7436,0.3757,23.2,2.28,0.47,-2.24,150.4,1.526,0
2026-07-16 18:39:32,SUBJ_002,15.6,1.78,0.7445,0.3756,23.2,1.96,2.07,-2.23,128.8,1.526,0.0189
2026-07-16 18:48:42,SUBJ_002,15.7,1.81,0.7355,0.387,23.3,2.53,1.92,-2.28,128.5,1.526,0
2026-07-16 18:56:55,SUBJ_002,15.8,1.85,0.7317,0.3888,23.3,2.65,3.16,-4.39,134.7,1.525,0
2026-07-16 19:00:40,SUBJ_002,15.7,1.91,0.73,0.4009,23.1,2.42,2.72,-2.48,137.5,1.525,0
2026-07-16 19:04:48,SUBJ_002,15.6,1.92,0.7335,0.4019,22.3,2.7,0.71,-2.46,135.5,1.526,0
2026-07-16 19:13:21,SUBJ_002,15.5,2.01,0.7339,0.4062,24.1,2.31,1.75,-3.41,138.0,1.526,0
2026-07-16 19:21:29,SUBJ_002,15.8,2.06,0.733,0.4244,21.8,2.21,1.65,-3.69,135.1,1.525,0
2026-07-16 19:25:01,SUBJ_002,15.7,2.12,0.7303,0.4276,20.9,2.54,1.35,-3.59,125.0,1.526,0
2026-07-16 19:27:22,SUBJ_002,15.3,2.15,0.7322,0.4296,22.0,2.33,1.54,-3.34,122.6,1.527,0
2026-07-16 19:36:43,SUBJ_002,15.5,2.23,0.7313,0.4293,22.1,2.43,0.41,-3.97,154.7,1.526,0
2026-07-16 19:45:06,SUBJ_002,15.3,2.23,0.7283,0.433,22.5,1.72,0.92,-3.17,125.0,1.527,0
2026-07-16 19:51:51,SUBJ_002,15.1,2.28,0.7271,0.432,22.4,2.28,0.44,-2.4,142.2,1.528,0
